DeviceID,SoftwareID,Version,InstalledDate,SourceSystem,ComplianceStatus
DEV-00474,SW008,8.0.421,2022-01-30,JAMF,Compliant
DEV-00474,SW004,1.0,2022-10-16,JAMF,Compliant
DEV-00474,SW005,126.0,2022-12-09,JAMF,Compliant
DEV-00474,SW010,8.0.421,2022-06-10,Intune,Compliant
DEV-00474,SW007,1.0,2022-11-26,Intune,Non-Compliant
DEV-00474,SW006,8.0.421,2023-04-12,Tanium,Compliant
DEV-00143,SW003,2.5,2021-10-22,Intune,Compliant
DEV-00143,SW002,24.1,2021-11-24,ServiceNow,Compliant
DEV-00143,SW005,8.0.421,2022-09-14,Tanium,Compliant
DEV-00143,SW009,2.5,2021-11-20,Intune,Non-Compliant
DEV-00143,SW006,1.0,2021-08-04,ServiceNow,Compliant
DEV-00204,SW010,24.1,2025-07-07,Tanium,Compliant
DEV-00204,SW001,126.0,2025-11-21,JAMF,Compliant
DEV-00204,SW003,126.0,2026-05-20,Intune,Compliant
DEV-00204,SW006,8.0.421,2026-07-01,ServiceNow,Compliant
DEV-00204,SW007,24.1,2025-11-14,Tanium,Non-Compliant
DEV-00204,SW008,24.1,2026-05-25,Tanium,Compliant
DEV-00108,SW004,2.5,2024-02-18,Intune,Compliant
DEV-00108,SW003,1.0,2024-06-03,ServiceNow,Compliant
DEV-00108,SW006,15.4,2023-08-30,JAMF,Compliant
DEV-00108,SW001,126.0,2024-07-31,Tanium,Compliant
DEV-00108,SW010,126.0,2024-01-30,Intune,Compliant
DEV-00108,SW009,24.1,2024-01-19,ServiceNow,Non-Compliant
DEV-00108,SW008,8.0.421,2023-11-21,JAMF,Compliant
DEV-00108,SW002,8.0.421,2024-03-01,Tanium,Compliant
DEV-00342,SW001,24.1,2022-09-28,ServiceNow,Compliant
DEV-00342,SW004,2.5,2021-08-18,Tanium,Compliant
DEV-00342,SW005,1.0,2022-11-19,Intune,Compliant
DEV-00342,SW009,1.0,2022-06-21,Tanium,Non-Compliant
DEV-00342,SW008,2.5,2022-02-14,Tanium,Compliant
DEV-00093,SW008,126.0,2026-05-08,ServiceNow,Compliant
DEV-00093,SW004,24.1,2025-05-14,JAMF,Compliant
DEV-00093,SW010,126.0,2026-08-17,Tanium,Compliant
DEV-00093,SW002,8.0.421,2025-06-03,Tanium,Compliant
DEV-00093,SW005,2.5,2025-10-13,JAMF,Compliant
DEV-00093,SW007,15.4,2025-08-04,ServiceNow,Non-Compliant
DEV-00093,SW009,1.0,2026-07-18,JAMF,Non-Compliant
DEV-00328,SW007,8.0.421,2022-04-27,Tanium,Non-Compliant
DEV-00328,SW001,8.0.421,2022-01-24,JAMF,Compliant
DEV-00328,SW008,8.0.421,2021-09-25,Tanium,Compliant
DEV-00328,SW004,2.5,2021-12-24,ServiceNow,Compliant
DEV-00328,SW003,8.0.421,2022-08-02,ServiceNow,Compliant
DEV-00328,SW010,2.5,2022-10-21,Intune,Compliant
DEV-00328,SW005,24.1,2022-09-28,ServiceNow,Compliant
DEV-00328,SW009,8.0.421,2021-09-14,ServiceNow,Non-Compliant
DEV-00495,SW006,126.0,2026-06-30,Intune,Compliant
DEV-00495,SW007,1.0,2025-10-24,ServiceNow,Non-Compliant
DEV-00495,SW010,15.4,2026-04-07,ServiceNow,Compliant
DEV-00495,SW003,24.1,2026-11-28,ServiceNow,Compliant
DEV-00495,SW002,15.4,2026-05-27,Intune,Compliant
DEV-00420,SW007,15.4,2024-12-14,JAMF,Non-Compliant
DEV-00420,SW004,8.0.421,2025-07-24,ServiceNow,Compliant
DEV-00420,SW001,126.0,2025-01-31,ServiceNow,Compliant
DEV-00420,SW006,15.4,2025-09-24,ServiceNow,Compliant
DEV-00420,SW010,24.1,2025-08-18,Intune,Compliant
DEV-00420,SW009,1.0,2025-07-23,Intune,Non-Compliant
DEV-00282,SW008,2.5,2022-04-03,ServiceNow,Compliant
DEV-00282,SW004,8.0.421,2021-04-13,JAMF,Compliant
DEV-00282,SW002,8.0.421,2021-08-15,Tanium,Compliant
DEV-00282,SW010,24.1,2022-01-18,JAMF,Compliant
DEV-00282,SW009,8.0.421,2022-06-19,JAMF,Non-Compliant
DEV-00422,SW005,1.0,2021-08-26,Intune,Compliant
DEV-00422,SW001,24.1,2021-11-19,JAMF,Compliant
DEV-00422,SW003,24.1,2022-05-11,ServiceNow,Compliant
DEV-00422,SW007,24.1,2022-07-10,Tanium,Non-Compliant
DEV-00422,SW006,8.0.421,2022-08-31,ServiceNow,Compliant
DEV-00419,SW005,1.0,2025-07-24,JAMF,Compliant
DEV-00419,SW003,24.1,2025-12-28,JAMF,Compliant
DEV-00419,SW001,24.1,2025-08-03,JAMF,Compliant
DEV-00419,SW007,1.0,2025-08-18,Intune,Non-Compliant
DEV-00419,SW009,15.4,2025-05-18,ServiceNow,Non-Compliant
DEV-00419,SW008,15.4,2025-10-24,ServiceNow,Compliant
DEV-00419,SW002,1.0,2025-11-18,Intune,Compliant
DEV-00414,SW007,126.0,2023-03-19,JAMF,Non-Compliant
DEV-00414,SW010,24.1,2024-04-13,Intune,Compliant
DEV-00414,SW005,15.4,2023-08-06,Tanium,Compliant
DEV-00414,SW004,15.4,2023-03-08,ServiceNow,Compliant
DEV-00414,SW008,126.0,2023-07-18,Intune,Compliant
DEV-00414,SW002,15.4,2023-03-19,Intune,Compliant
DEV-00414,SW001,15.4,2022-12-21,Tanium,Compliant
DEV-00414,SW009,8.0.421,2023-01-27,JAMF,Non-Compliant
DEV-00336,SW008,2.5,2022-12-29,Intune,Compliant
DEV-00336,SW002,1.0,2023-01-09,Intune,Compliant
DEV-00336,SW007,1.0,2022-05-08,ServiceNow,Non-Compliant
DEV-00336,SW006,2.5,2023-07-04,Tanium,Compliant
DEV-00336,SW004,8.0.421,2023-07-12,JAMF,Compliant
DEV-00336,SW001,24.1,2023-01-15,Tanium,Compliant
DEV-00336,SW010,8.0.421,2023-04-25,Intune,Compliant
DEV-00336,SW005,2.5,2022-12-09,Intune,Compliant
DEV-00268,SW006,126.0,2024-07-07,ServiceNow,Compliant
DEV-00268,SW004,15.4,2024-03-20,Tanium,Compliant
DEV-00268,SW009,1.0,2024-01-20,ServiceNow,Non-Compliant
DEV-00268,SW003,24.1,2024-05-25,ServiceNow,Compliant
DEV-00261,SW001,8.0.421,2022-04-27,ServiceNow,Compliant
DEV-00261,SW009,24.1,2021-07-29,JAMF,Non-Compliant
DEV-00261,SW007,2.5,2021-10-09,ServiceNow,Non-Compliant
DEV-00261,SW005,15.4,2021-06-12,ServiceNow,Compliant
DEV-00261,SW003,126.0,2022-02-21,Intune,Compliant
DEV-00261,SW004,24.1,2022-01-05,Intune,Compliant
DEV-00261,SW008,1.0,2022-07-19,JAMF,Compliant
DEV-00261,SW010,1.0,2021-08-19,ServiceNow,Compliant
DEV-00413,SW007,8.0.421,2025-06-09,Intune,Non-Compliant
DEV-00413,SW005,24.1,2025-07-26,JAMF,Compliant
DEV-00413,SW002,126.0,2025-07-09,ServiceNow,Compliant
DEV-00413,SW001,126.0,2025-02-16,ServiceNow,Compliant
DEV-00413,SW009,126.0,2025-05-10,JAMF,Non-Compliant
DEV-00413,SW006,126.0,2025-01-01,Tanium,Compliant
DEV-00413,SW003,24.1,2025-08-12,ServiceNow,Compliant
DEV-00413,SW008,1.0,2025-08-29,ServiceNow,Compliant
DEV-00389,SW006,15.4,2023-11-12,ServiceNow,Compliant
DEV-00389,SW010,2.5,2023-01-08,Tanium,Compliant
DEV-00389,SW002,2.5,2024-01-10,Intune,Compliant
DEV-00389,SW007,8.0.421,2023-10-06,Intune,Non-Compliant
DEV-00389,SW008,8.0.421,2024-01-31,JAMF,Compliant
DEV-00389,SW001,24.1,2023-10-22,Intune,Compliant
DEV-00389,SW009,15.4,2024-03-23,JAMF,Non-Compliant
DEV-00389,SW004,126.0,2024-01-27,Intune,Compliant
DEV-00163,SW002,8.0.421,2021-12-21,JAMF,Compliant
DEV-00163,SW007,126.0,2022-04-30,Intune,Non-Compliant
DEV-00163,SW004,2.5,2022-12-02,Intune,Compliant
DEV-00163,SW005,126.0,2023-03-06,Intune,Compliant
DEV-00163,SW006,15.4,2022-07-20,Intune,Compliant
DEV-00163,SW003,1.0,2023-01-17,Tanium,Compliant
DEV-00473,SW009,2.5,2025-09-23,Intune,Non-Compliant
DEV-00473,SW008,15.4,2025-04-09,ServiceNow,Compliant
DEV-00473,SW003,24.1,2025-08-07,Tanium,Compliant
DEV-00473,SW007,1.0,2024-12-11,ServiceNow,Non-Compliant
DEV-00473,SW010,1.0,2024-07-26,JAMF,Compliant
DEV-00473,SW005,126.0,2025-02-15,Intune,Compliant
DEV-00473,SW002,2.5,2025-05-20,ServiceNow,Compliant
DEV-00473,SW004,126.0,2024-12-08,ServiceNow,Compliant
DEV-00221,SW010,8.0.421,2025-03-19,JAMF,Compliant
DEV-00221,SW008,24.1,2025-04-12,ServiceNow,Compliant
DEV-00221,SW003,8.0.421,2024-06-01,JAMF,Compliant
DEV-00221,SW007,15.4,2025-04-04,Tanium,Non-Compliant
DEV-00221,SW009,24.1,2024-07-30,ServiceNow,Non-Compliant
DEV-00221,SW002,1.0,2024-04-06,ServiceNow,Compliant
DEV-00221,SW004,2.5,2024-07-10,Tanium,Compliant
DEV-00221,SW001,15.4,2024-10-28,Intune,Compliant
DEV-00175,SW001,24.1,2022-11-23,Tanium,Compliant
DEV-00175,SW009,2.5,2023-04-12,JAMF,Non-Compliant
DEV-00175,SW006,1.0,2024-02-26,ServiceNow,Compliant
DEV-00175,SW002,24.1,2023-11-13,JAMF,Compliant
DEV-00175,SW003,1.0,2023-07-05,ServiceNow,Compliant
DEV-00060,SW007,15.4,2025-12-23,ServiceNow,Non-Compliant
DEV-00060,SW004,126.0,2025-04-01,JAMF,Compliant
DEV-00060,SW005,126.0,2025-09-03,ServiceNow,Compliant
DEV-00060,SW003,8.0.421,2025-01-16,JAMF,Compliant
DEV-00133,SW004,24.1,2025-04-13,JAMF,Compliant
DEV-00133,SW002,15.4,2025-03-08,ServiceNow,Compliant
DEV-00133,SW003,126.0,2025-07-24,JAMF,Compliant
DEV-00133,SW009,24.1,2025-06-27,Intune,Non-Compliant
DEV-00133,SW006,1.0,2024-07-30,Tanium,Compliant
DEV-00133,SW008,24.1,2024-07-24,Intune,Compliant
DEV-00047,SW001,2.5,2025-01-26,Intune,Compliant
DEV-00047,SW004,1.0,2024-12-25,ServiceNow,Compliant
DEV-00047,SW009,126.0,2025-06-02,Tanium,Non-Compliant
DEV-00047,SW006,8.0.421,2025-03-28,JAMF,Compliant
DEV-00016,SW007,126.0,2022-09-05,JAMF,Non-Compliant
DEV-00016,SW010,24.1,2023-01-16,ServiceNow,Compliant
DEV-00016,SW009,2.5,2023-01-22,JAMF,Non-Compliant
DEV-00016,SW006,1.0,2022-09-29,Intune,Compliant
DEV-00016,SW002,24.1,2023-01-08,ServiceNow,Compliant
DEV-00016,SW003,1.0,2022-08-18,JAMF,Compliant
DEV-00016,SW008,15.4,2023-02-11,ServiceNow,Compliant
DEV-00014,SW010,15.4,2026-05-20,Tanium,Compliant
DEV-00014,SW005,15.4,2025-10-15,Tanium,Compliant
DEV-00014,SW004,15.4,2026-06-18,JAMF,Compliant
DEV-00014,SW002,24.1,2025-08-19,Tanium,Compliant
DEV-00014,SW009,8.0.421,2026-01-22,Intune,Non-Compliant
DEV-00014,SW007,24.1,2025-11-05,Intune,Non-Compliant
DEV-00014,SW008,8.0.421,2026-01-29,ServiceNow,Compliant
DEV-00014,SW003,15.4,2025-06-04,Intune,Compliant
DEV-00330,SW003,1.0,2025-01-20,Tanium,Compliant
DEV-00330,SW007,24.1,2024-06-10,Intune,Non-Compliant
DEV-00330,SW010,8.0.421,2025-06-05,Tanium,Compliant
DEV-00330,SW005,24.1,2024-07-25,JAMF,Compliant
DEV-00330,SW002,15.4,2024-09-14,JAMF,Compliant
DEV-00330,SW008,8.0.421,2025-06-12,Tanium,Compliant
DEV-00330,SW009,15.4,2025-07-27,JAMF,Non-Compliant
DEV-00330,SW004,1.0,2025-07-03,JAMF,Compliant
DEV-00172,SW001,1.0,2024-03-05,Tanium,Compliant
DEV-00172,SW003,126.0,2024-04-10,Intune,Compliant
DEV-00172,SW004,126.0,2023-10-29,ServiceNow,Compliant
DEV-00172,SW005,2.5,2023-03-13,JAMF,Compliant
DEV-00172,SW010,2.5,2023-03-24,JAMF,Compliant
DEV-00172,SW009,15.4,2023-07-18,ServiceNow,Non-Compliant
DEV-00010,SW001,8.0.421,2022-08-11,Tanium,Compliant
DEV-00010,SW007,8.0.421,2022-09-07,Tanium,Non-Compliant
DEV-00010,SW004,24.1,2021-10-22,Intune,Compliant
DEV-00010,SW006,15.4,2022-11-24,ServiceNow,Compliant
DEV-00010,SW003,2.5,2022-06-19,Tanium,Compliant
DEV-00010,SW005,2.5,2022-12-07,ServiceNow,Compliant
DEV-00010,SW002,8.0.421,2022-10-26,Tanium,Compliant
DEV-00010,SW008,15.4,2022-12-09,ServiceNow,Compliant
DEV-00461,SW007,2.5,2023-08-24,ServiceNow,Non-Compliant
DEV-00461,SW005,8.0.421,2023-10-28,Intune,Compliant
DEV-00461,SW002,1.0,2023-09-06,Intune,Compliant
DEV-00461,SW003,1.0,2023-01-04,JAMF,Compliant
DEV-00461,SW009,126.0,2022-12-07,Intune,Non-Compliant
DEV-00151,SW002,15.4,2026-07-04,JAMF,Compliant
DEV-00151,SW001,24.1,2025-10-09,Intune,Compliant
DEV-00151,SW008,2.5,2025-03-25,Tanium,Compliant
DEV-00151,SW005,1.0,2025-03-29,JAMF,Compliant
DEV-00151,SW004,2.5,2026-04-02,JAMF,Compliant
DEV-00004,SW003,8.0.421,2023-08-24,JAMF,Compliant
DEV-00004,SW006,15.4,2024-05-20,Intune,Compliant
DEV-00004,SW010,2.5,2024-03-27,Intune,Compliant
DEV-00004,SW005,2.5,2023-08-12,JAMF,Compliant
DEV-00494,SW004,15.4,2024-05-07,ServiceNow,Compliant
DEV-00494,SW010,126.0,2024-05-23,ServiceNow,Compliant
DEV-00494,SW003,24.1,2024-02-12,ServiceNow,Compliant
DEV-00494,SW005,15.4,2023-07-14,Intune,Compliant
DEV-00494,SW006,2.5,2024-07-26,JAMF,Compliant
DEV-00494,SW008,8.0.421,2024-01-23,ServiceNow,Compliant
DEV-00494,SW007,1.0,2023-05-02,Intune,Non-Compliant
DEV-00494,SW009,1.0,2023-04-12,Tanium,Non-Compliant
DEV-00029,SW009,15.4,2024-09-09,Intune,Non-Compliant
DEV-00029,SW004,24.1,2024-10-20,Tanium,Compliant
DEV-00029,SW006,2.5,2025-03-12,JAMF,Compliant
DEV-00029,SW002,15.4,2024-07-01,Tanium,Compliant
DEV-00029,SW008,24.1,2024-04-12,Intune,Compliant
DEV-00029,SW003,126.0,2024-05-11,ServiceNow,Compliant
DEV-00029,SW001,8.0.421,2024-04-13,JAMF,Compliant
DEV-00256,SW009,2.5,2024-08-30,Intune,Non-Compliant
DEV-00256,SW001,1.0,2024-12-14,JAMF,Compliant
DEV-00256,SW007,15.4,2024-09-17,Tanium,Non-Compliant
DEV-00256,SW008,1.0,2025-01-20,Intune,Compliant
DEV-00256,SW006,2.5,2025-05-06,ServiceNow,Compliant
DEV-00256,SW003,15.4,2025-02-11,ServiceNow,Compliant
DEV-00256,SW010,24.1,2024-05-29,JAMF,Compliant
DEV-00256,SW002,8.0.421,2024-11-15,Tanium,Compliant
DEV-00219,SW008,2.5,2022-07-28,Tanium,Compliant
DEV-00219,SW007,24.1,2022-03-04,JAMF,Non-Compliant
DEV-00219,SW010,2.5,2021-07-31,JAMF,Compliant
DEV-00219,SW001,15.4,2021-08-11,Tanium,Compliant
DEV-00219,SW005,126.0,2022-02-23,Intune,Compliant
DEV-00219,SW002,24.1,2021-12-25,Intune,Compliant
DEV-00369,SW010,15.4,2025-06-28,JAMF,Compliant
DEV-00369,SW003,15.4,2025-07-03,ServiceNow,Compliant
DEV-00369,SW008,1.0,2025-03-04,Intune,Compliant
DEV-00369,SW001,1.0,2026-01-27,JAMF,Compliant
DEV-00369,SW004,2.5,2026-02-22,ServiceNow,Compliant
DEV-00287,SW003,2.5,2026-09-03,JAMF,Compliant
DEV-00287,SW009,15.4,2026-08-24,Tanium,Non-Compliant
DEV-00287,SW002,15.4,2026-04-29,ServiceNow,Compliant
DEV-00287,SW010,8.0.421,2026-03-30,Tanium,Compliant
DEV-00287,SW006,8.0.421,2025-10-11,JAMF,Compliant
DEV-00287,SW005,8.0.421,2025-08-18,Tanium,Compliant
DEV-00287,SW001,2.5,2026-05-09,Tanium,Compliant
DEV-00287,SW004,2.5,2026-08-10,JAMF,Compliant
DEV-00146,SW006,15.4,2022-10-10,JAMF,Compliant
DEV-00146,SW002,24.1,2022-09-23,Intune,Compliant
DEV-00146,SW009,2.5,2022-01-16,Tanium,Non-Compliant
DEV-00146,SW003,2.5,2022-06-02,Tanium,Compliant
DEV-00146,SW005,126.0,2022-11-05,JAMF,Compliant
DEV-00045,SW005,15.4,2025-05-14,JAMF,Compliant
DEV-00045,SW010,2.5,2024-03-16,Intune,Compliant
DEV-00045,SW007,1.0,2024-12-10,Tanium,Non-Compliant
DEV-00045,SW008,24.1,2024-02-15,Intune,Compliant
DEV-00045,SW002,1.0,2024-10-09,JAMF,Compliant
DEV-00205,SW010,1.0,2024-12-14,Intune,Compliant
DEV-00205,SW007,15.4,2024-11-21,Intune,Non-Compliant
DEV-00205,SW004,15.4,2025-02-23,Intune,Compliant
DEV-00205,SW009,24.1,2024-11-02,ServiceNow,Non-Compliant
DEV-00205,SW006,2.5,2024-04-13,ServiceNow,Compliant
DEV-00471,SW006,15.4,2024-01-17,Intune,Compliant
DEV-00471,SW010,24.1,2024-09-04,Tanium,Compliant
DEV-00471,SW007,2.5,2024-01-11,JAMF,Non-Compliant
DEV-00471,SW004,1.0,2025-01-14,JAMF,Compliant
DEV-00471,SW001,1.0,2025-02-23,ServiceNow,Compliant
DEV-00471,SW002,24.1,2024-04-23,JAMF,Compliant
DEV-00471,SW005,15.4,2024-08-04,ServiceNow,Compliant
DEV-00471,SW003,2.5,2024-10-20,Tanium,Compliant
DEV-00185,SW010,24.1,2026-03-03,Intune,Compliant
DEV-00185,SW005,2.5,2026-05-03,ServiceNow,Compliant
DEV-00185,SW004,2.5,2025-10-30,Tanium,Compliant
DEV-00185,SW002,126.0,2026-05-14,JAMF,Compliant
DEV-00185,SW009,2.5,2026-07-11,JAMF,Non-Compliant
DEV-00185,SW008,2.5,2026-02-05,Intune,Compliant
DEV-00185,SW003,24.1,2026-06-14,ServiceNow,Compliant
DEV-00185,SW006,2.5,2026-05-25,Tanium,Compliant
DEV-00240,SW004,15.4,2025-06-07,Tanium,Compliant
DEV-00240,SW010,15.4,2025-08-09,Tanium,Compliant
DEV-00240,SW006,24.1,2025-09-21,Tanium,Compliant
DEV-00240,SW008,126.0,2025-02-13,Intune,Compliant
DEV-00240,SW003,24.1,2024-12-13,ServiceNow,Compliant
DEV-00240,SW009,24.1,2025-06-25,Intune,Non-Compliant
DEV-00240,SW001,126.0,2025-08-12,ServiceNow,Compliant
DEV-00240,SW002,15.4,2025-10-01,Tanium,Compliant
DEV-00051,SW008,2.5,2026-01-25,ServiceNow,Compliant
DEV-00051,SW006,15.4,2025-07-24,JAMF,Compliant
DEV-00051,SW007,2.5,2026-01-24,Tanium,Non-Compliant
DEV-00051,SW004,1.0,2026-05-25,Intune,Compliant
DEV-00292,SW008,8.0.421,2025-04-30,Tanium,Compliant
DEV-00292,SW006,24.1,2025-05-31,ServiceNow,Compliant
DEV-00292,SW001,1.0,2024-10-13,Tanium,Compliant
DEV-00292,SW009,24.1,2025-06-18,JAMF,Non-Compliant
DEV-00136,SW009,8.0.421,2022-10-08,Intune,Non-Compliant
DEV-00136,SW001,24.1,2022-12-03,Tanium,Compliant
DEV-00136,SW003,24.1,2022-05-13,JAMF,Compliant
DEV-00136,SW008,15.4,2022-12-13,Tanium,Compliant
DEV-00136,SW007,1.0,2023-05-24,Tanium,Non-Compliant
DEV-00242,SW008,24.1,2023-05-12,ServiceNow,Compliant
DEV-00242,SW005,15.4,2024-02-22,Intune,Compliant
DEV-00242,SW010,126.0,2024-02-20,Intune,Compliant
DEV-00242,SW001,8.0.421,2023-02-09,Tanium,Compliant
DEV-00242,SW006,8.0.421,2023-09-29,ServiceNow,Compliant
DEV-00242,SW002,2.5,2023-11-20,Tanium,Compliant
DEV-00242,SW009,15.4,2024-01-25,Intune,Non-Compliant
DEV-00131,SW008,126.0,2025-12-29,ServiceNow,Compliant
DEV-00131,SW005,1.0,2026-10-11,Tanium,Compliant
DEV-00131,SW010,126.0,2025-12-15,Intune,Compliant
DEV-00131,SW003,126.0,2025-11-12,Intune,Compliant
DEV-00131,SW009,1.0,2026-06-09,Intune,Non-Compliant
DEV-00131,SW006,8.0.421,2026-05-26,Tanium,Compliant
DEV-00131,SW007,1.0,2027-01-15,ServiceNow,Non-Compliant
DEV-00213,SW009,8.0.421,2023-08-30,Tanium,Non-Compliant
DEV-00213,SW008,1.0,2023-04-23,Intune,Compliant
DEV-00213,SW007,15.4,2023-12-07,JAMF,Non-Compliant
DEV-00213,SW002,8.0.421,2023-05-25,JAMF,Compliant
DEV-00262,SW003,15.4,2025-05-28,Intune,Compliant
DEV-00262,SW008,24.1,2025-08-16,JAMF,Compliant
DEV-00262,SW004,15.4,2024-07-23,JAMF,Compliant
DEV-00262,SW007,15.4,2025-05-14,Intune,Non-Compliant
DEV-00262,SW001,15.4,2025-07-21,Tanium,Compliant
DEV-00254,SW004,24.1,2023-05-16,Tanium,Compliant
DEV-00254,SW003,8.0.421,2024-04-02,Intune,Compliant
DEV-00254,SW008,2.5,2024-08-12,ServiceNow,Compliant
DEV-00254,SW010,1.0,2024-08-07,Intune,Compliant
DEV-00254,SW006,15.4,2024-03-17,ServiceNow,Compliant
DEV-00254,SW007,2.5,2023-10-04,ServiceNow,Non-Compliant
DEV-00277,SW007,8.0.421,2023-02-22,ServiceNow,Non-Compliant
DEV-00277,SW006,8.0.421,2022-03-31,Tanium,Compliant
DEV-00277,SW001,1.0,2021-12-01,Intune,Compliant
DEV-00277,SW003,15.4,2022-10-14,Tanium,Compliant
DEV-00277,SW002,126.0,2022-08-15,Tanium,Compliant
DEV-00277,SW010,8.0.421,2022-05-06,Tanium,Compliant
DEV-00277,SW004,8.0.421,2022-04-23,ServiceNow,Compliant
DEV-00243,SW004,1.0,2022-09-04,Intune,Compliant
DEV-00243,SW003,1.0,2023-06-15,ServiceNow,Compliant
DEV-00243,SW002,8.0.421,2022-07-23,Tanium,Compliant
DEV-00243,SW010,15.4,2022-12-13,Intune,Compliant
DEV-00243,SW005,24.1,2022-05-25,ServiceNow,Compliant
DEV-00288,SW003,2.5,2024-11-30,JAMF,Compliant
DEV-00288,SW008,126.0,2025-03-13,Tanium,Compliant
DEV-00288,SW010,8.0.421,2025-10-17,Tanium,Compliant
DEV-00288,SW004,24.1,2025-08-24,ServiceNow,Compliant
DEV-00269,SW007,8.0.421,2023-08-17,JAMF,Non-Compliant
DEV-00269,SW002,126.0,2023-04-03,Intune,Compliant
DEV-00269,SW005,15.4,2023-07-13,Tanium,Compliant
DEV-00269,SW009,24.1,2023-02-14,JAMF,Non-Compliant
DEV-00269,SW003,1.0,2023-09-04,ServiceNow,Compliant
DEV-00333,SW003,24.1,2021-11-02,Tanium,Compliant
DEV-00333,SW007,1.0,2022-01-01,JAMF,Non-Compliant
DEV-00333,SW005,24.1,2021-07-15,JAMF,Compliant
DEV-00333,SW010,8.0.421,2021-07-15,JAMF,Compliant
DEV-00042,SW003,24.1,2027-01-03,JAMF,Compliant
DEV-00042,SW004,24.1,2026-11-05,ServiceNow,Compliant
DEV-00042,SW010,15.4,2026-07-23,JAMF,Compliant
DEV-00042,SW008,126.0,2026-07-08,Tanium,Compliant
DEV-00042,SW009,15.4,2026-01-26,Tanium,Non-Compliant
DEV-00042,SW007,126.0,2026-04-01,JAMF,Non-Compliant
DEV-00042,SW005,24.1,2027-02-17,JAMF,Compliant
DEV-00042,SW002,15.4,2026-05-17,Intune,Compliant
DEV-00109,SW002,24.1,2023-12-12,ServiceNow,Compliant
DEV-00109,SW006,15.4,2023-04-17,ServiceNow,Compliant
DEV-00109,SW001,2.5,2023-10-30,ServiceNow,Compliant
DEV-00109,SW005,2.5,2023-06-08,ServiceNow,Compliant
DEV-00109,SW003,2.5,2023-07-07,JAMF,Compliant
DEV-00109,SW007,2.5,2023-03-23,ServiceNow,Non-Compliant
DEV-00109,SW009,126.0,2024-05-14,JAMF,Non-Compliant
DEV-00109,SW010,2.5,2023-10-04,Tanium,Compliant
DEV-00281,SW007,24.1,2026-04-02,Tanium,Non-Compliant
DEV-00281,SW002,2.5,2025-07-26,ServiceNow,Compliant
DEV-00281,SW005,126.0,2025-08-31,JAMF,Compliant
DEV-00281,SW009,8.0.421,2024-12-25,Intune,Non-Compliant
DEV-00281,SW010,126.0,2026-02-01,Tanium,Compliant
DEV-00315,SW003,8.0.421,2025-01-31,Intune,Compliant
DEV-00315,SW010,2.5,2024-10-22,JAMF,Compliant
DEV-00315,SW006,1.0,2025-04-09,JAMF,Compliant
DEV-00315,SW008,24.1,2025-06-03,Tanium,Compliant
DEV-00015,SW010,8.0.421,2022-06-16,ServiceNow,Compliant
DEV-00015,SW003,24.1,2022-04-04,JAMF,Compliant
DEV-00015,SW009,15.4,2022-02-02,Intune,Non-Compliant
DEV-00015,SW001,2.5,2022-02-09,ServiceNow,Compliant
DEV-00015,SW004,1.0,2022-09-07,ServiceNow,Compliant
DEV-00015,SW008,2.5,2022-12-30,Intune,Compliant
DEV-00015,SW005,1.0,2022-01-21,Intune,Compliant
DEV-00015,SW006,2.5,2022-10-17,JAMF,Compliant
DEV-00394,SW002,126.0,2023-05-18,Tanium,Compliant
DEV-00394,SW009,8.0.421,2022-10-25,ServiceNow,Non-Compliant
DEV-00394,SW003,8.0.421,2022-04-24,ServiceNow,Compliant
DEV-00394,SW010,8.0.421,2022-04-27,Tanium,Compliant
DEV-00394,SW006,24.1,2023-06-10,Intune,Compliant
DEV-00394,SW005,15.4,2022-06-20,JAMF,Compliant
DEV-00394,SW001,8.0.421,2022-12-21,Intune,Compliant
DEV-00410,SW002,15.4,2022-03-13,ServiceNow,Compliant
DEV-00410,SW010,15.4,2021-07-24,Tanium,Compliant
DEV-00410,SW007,1.0,2021-09-08,ServiceNow,Non-Compliant
DEV-00410,SW004,24.1,2021-03-31,Tanium,Compliant
DEV-00410,SW009,24.1,2022-03-16,Intune,Non-Compliant
DEV-00410,SW005,1.0,2021-10-08,ServiceNow,Compliant
DEV-00046,SW010,126.0,2026-07-18,JAMF,Compliant
DEV-00046,SW007,15.4,2026-08-24,ServiceNow,Non-Compliant
DEV-00046,SW004,15.4,2026-01-12,Tanium,Compliant
DEV-00046,SW005,2.5,2026-05-29,JAMF,Compliant
DEV-00046,SW001,15.4,2026-05-04,ServiceNow,Compliant
DEV-00046,SW006,8.0.421,2025-11-25,JAMF,Compliant
DEV-00046,SW009,1.0,2026-10-07,Tanium,Non-Compliant
DEV-00397,SW001,2.5,2026-03-09,Tanium,Compliant
DEV-00397,SW005,2.5,2025-10-06,JAMF,Compliant
DEV-00397,SW008,24.1,2026-02-20,JAMF,Compliant
DEV-00397,SW003,126.0,2025-01-12,Intune,Compliant
DEV-00397,SW006,24.1,2025-03-14,JAMF,Compliant
DEV-00397,SW007,24.1,2026-01-01,Tanium,Non-Compliant
DEV-00229,SW002,8.0.421,2025-10-29,ServiceNow,Compliant
DEV-00229,SW001,126.0,2025-12-20,Tanium,Compliant
DEV-00229,SW007,8.0.421,2025-08-20,Intune,Non-Compliant
