SnapshotDateKey,DeviceID,MissingCriticalPatches,MissingSecurityPatches,DaysSinceLastPatch,ComplianceStatus,SourceSystem,CollectedAt
20260401,DEV-00243,0,2,31,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00244,0,0,27,Compliant,Tanium,2026-04-02
20260401,DEV-00245,0,0,6,Compliant,Tanium,2026-04-03
20260401,DEV-00246,1,0,15,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00249,0,0,20,Compliant,Tanium,2026-04-03
20260401,DEV-00250,0,0,41,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00251,3,0,24,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00252,1,0,45,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00253,0,1,39,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00254,0,1,45,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00255,0,0,1,Compliant,Tanium,2026-04-04
20260401,DEV-00256,0,0,20,Compliant,Tanium,2026-04-04
20260401,DEV-00259,3,0,35,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00260,0,5,28,Compliant,Tanium,2026-04-02
20260401,DEV-00261,0,0,8,Compliant,Tanium,2026-04-02
20260401,DEV-00263,0,1,14,Compliant,Tanium,2026-04-04
20260401,DEV-00264,0,0,4,Compliant,Tanium,2026-04-04
20260401,DEV-00265,0,0,34,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00266,1,4,8,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00267,0,1,0,Compliant,Tanium,2026-04-05
20260401,DEV-00268,0,4,23,Compliant,Tanium,2026-04-01
20260401,DEV-00269,1,0,2,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00271,1,0,29,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00272,0,1,5,Compliant,Tanium,2026-04-01
20260401,DEV-00273,0,1,43,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00274,0,0,18,Compliant,Tanium,2026-04-03
20260401,DEV-00275,0,1,43,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00276,0,1,34,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00277,1,2,30,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00278,0,0,12,Compliant,Tanium,2026-04-03
20260401,DEV-00279,1,0,37,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00281,0,0,40,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00282,0,2,44,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00283,0,0,32,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00284,0,0,3,Compliant,Tanium,2026-04-04
20260401,DEV-00285,0,0,43,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00286,1,0,9,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00287,0,0,16,Compliant,Tanium,2026-04-01
20260401,DEV-00288,3,5,43,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00289,0,0,15,Compliant,Tanium,2026-04-01
20260401,DEV-00290,0,1,15,Compliant,Tanium,2026-04-04
20260401,DEV-00291,0,1,3,Compliant,Tanium,2026-04-03
20260401,DEV-00292,0,0,4,Compliant,Tanium,2026-04-02
20260401,DEV-00293,0,0,4,Compliant,Tanium,2026-04-01
20260401,DEV-00294,0,0,31,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00295,1,3,10,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00296,0,0,1,Compliant,Tanium,2026-04-01
20260401,DEV-00297,1,5,31,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00298,0,0,31,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00299,0,0,35,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00300,0,0,2,Compliant,Tanium,2026-04-01
20260401,DEV-00301,0,0,34,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00302,0,2,27,Compliant,Tanium,2026-04-01
20260401,DEV-00304,0,0,5,Compliant,Tanium,2026-04-05
20260401,DEV-00305,3,0,17,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00306,1,2,3,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00307,0,3,21,Compliant,Tanium,2026-04-05
20260401,DEV-00308,0,2,32,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00309,0,0,34,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00310,0,0,44,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00311,0,0,16,Compliant,Tanium,2026-04-03
20260401,DEV-00312,0,0,10,Compliant,Tanium,2026-04-05
20260401,DEV-00313,0,1,22,Compliant,Tanium,2026-04-01
20260401,DEV-00314,1,0,21,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00315,0,0,3,Compliant,Tanium,2026-04-04
20260401,DEV-00316,0,2,27,Compliant,Tanium,2026-04-03
20260401,DEV-00317,0,0,20,Compliant,Tanium,2026-04-01
20260401,DEV-00318,1,1,33,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00319,1,1,24,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00320,0,0,37,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00321,0,0,0,Compliant,Tanium,2026-04-01
20260401,DEV-00322,0,0,18,Compliant,Tanium,2026-04-01
20260401,DEV-00323,0,0,20,Compliant,Tanium,2026-04-05
20260401,DEV-00324,0,0,31,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00325,0,4,6,Compliant,Tanium,2026-04-02
20260401,DEV-00326,0,1,2,Compliant,Tanium,2026-04-03
20260401,DEV-00328,0,0,42,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00330,0,5,16,Compliant,Tanium,2026-04-01
20260401,DEV-00331,0,1,16,Compliant,Tanium,2026-04-04
20260401,DEV-00333,0,1,0,Compliant,Tanium,2026-04-04
20260401,DEV-00335,2,0,19,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00336,0,1,36,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00337,0,1,16,Compliant,Tanium,2026-04-01
20260401,DEV-00338,0,0,12,Compliant,Tanium,2026-04-03
20260401,DEV-00339,0,1,43,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00340,0,1,14,Compliant,Tanium,2026-04-02
20260401,DEV-00341,0,1,25,Compliant,Tanium,2026-04-03
20260401,DEV-00342,0,0,32,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00343,0,1,33,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00344,0,1,15,Compliant,Tanium,2026-04-03
20260401,DEV-00345,0,0,31,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00347,0,0,16,Compliant,Tanium,2026-04-02
20260401,DEV-00348,0,1,12,Compliant,Tanium,2026-04-04
20260401,DEV-00349,0,0,22,Compliant,Tanium,2026-04-01
20260401,DEV-00351,0,1,4,Compliant,Tanium,2026-04-02
20260401,DEV-00352,0,2,33,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00353,0,0,43,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00354,0,2,1,Compliant,Tanium,2026-04-04
20260401,DEV-00355,0,0,0,Compliant,Tanium,2026-04-05
20260401,DEV-00356,2,0,34,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00357,0,0,5,Compliant,Tanium,2026-04-01
20260401,DEV-00358,0,0,39,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00359,1,2,20,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00360,0,0,29,Compliant,Tanium,2026-04-01
20260401,DEV-00361,0,0,9,Compliant,Tanium,2026-04-02
20260401,DEV-00362,4,1,34,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00363,0,5,13,Compliant,Tanium,2026-04-04
20260401,DEV-00364,0,0,20,Compliant,Tanium,2026-04-01
20260401,DEV-00365,0,0,1,Compliant,Tanium,2026-04-01
20260401,DEV-00366,0,1,27,Compliant,Tanium,2026-04-05
20260401,DEV-00367,1,1,38,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00368,0,5,2,Compliant,Tanium,2026-04-02
20260401,DEV-00369,0,4,39,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00370,0,1,44,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00372,0,0,25,Compliant,Tanium,2026-04-05
20260401,DEV-00373,0,0,20,Compliant,Tanium,2026-04-02
20260401,DEV-00374,0,0,44,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00375,0,0,10,Compliant,Tanium,2026-04-03
20260401,DEV-00376,0,0,8,Compliant,Tanium,2026-04-04
20260401,DEV-00377,0,2,44,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00378,1,0,18,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00379,0,0,24,Compliant,Tanium,2026-04-01
20260401,DEV-00380,0,0,23,Compliant,Tanium,2026-04-04
20260401,DEV-00381,0,0,37,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00382,0,1,35,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00383,0,0,19,Compliant,Tanium,2026-04-02
20260401,DEV-00384,0,0,5,Compliant,Tanium,2026-04-02
20260401,DEV-00385,1,0,35,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00386,3,2,29,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00387,2,0,38,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00388,0,2,13,Compliant,Tanium,2026-04-03
20260401,DEV-00389,0,1,1,Compliant,Tanium,2026-04-05
20260401,DEV-00390,0,0,38,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00391,0,1,23,Compliant,Tanium,2026-04-03
20260401,DEV-00392,0,0,38,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00393,0,0,12,Compliant,Tanium,2026-04-05
20260401,DEV-00394,0,1,14,Compliant,Tanium,2026-04-03
20260401,DEV-00395,2,5,37,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00396,0,1,28,Compliant,Tanium,2026-04-01
20260401,DEV-00397,0,0,1,Compliant,Tanium,2026-04-05
20260401,DEV-00398,0,3,1,Compliant,Tanium,2026-04-05
20260401,DEV-00399,0,0,16,Compliant,Tanium,2026-04-03
20260401,DEV-00400,0,1,9,Compliant,Tanium,2026-04-03
20260401,DEV-00401,0,0,14,Compliant,Tanium,2026-04-01
20260401,DEV-00402,0,1,31,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00403,1,0,31,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00404,0,1,2,Compliant,Tanium,2026-04-03
20260401,DEV-00405,0,0,40,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00406,0,2,30,Compliant,Tanium,2026-04-01
20260401,DEV-00407,2,2,26,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00408,0,1,30,Compliant,Tanium,2026-04-05
20260401,DEV-00409,0,0,44,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00410,1,1,14,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00412,1,2,6,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00413,0,0,32,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00414,0,1,14,Compliant,Tanium,2026-04-01
20260401,DEV-00415,0,1,32,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00416,0,0,10,Compliant,Tanium,2026-04-01
20260401,DEV-00417,0,4,12,Compliant,Tanium,2026-04-05
20260401,DEV-00418,0,2,23,Compliant,Tanium,2026-04-04
20260401,DEV-00419,0,0,36,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00420,2,3,6,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00421,0,2,0,Compliant,Tanium,2026-04-05
20260401,DEV-00422,0,2,37,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00423,2,0,20,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00424,0,0,44,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00425,0,0,11,Compliant,Tanium,2026-04-04
20260401,DEV-00426,0,0,19,Compliant,Tanium,2026-04-05
20260401,DEV-00427,0,4,4,Compliant,Tanium,2026-04-02
20260401,DEV-00428,0,0,43,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00429,0,0,37,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00430,0,0,43,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00431,0,1,39,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00433,0,1,35,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00435,0,0,41,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00436,1,2,15,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00437,0,2,8,Compliant,Tanium,2026-04-03
20260401,DEV-00438,0,0,41,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00440,0,0,1,Compliant,Tanium,2026-04-03
20260401,DEV-00441,0,1,44,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00442,0,0,20,Compliant,Tanium,2026-04-04
20260401,DEV-00443,0,1,23,Compliant,Tanium,2026-04-02
20260401,DEV-00444,0,1,32,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00445,0,1,32,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00446,1,0,22,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00447,0,0,19,Compliant,Tanium,2026-04-02
20260401,DEV-00449,0,0,21,Compliant,Tanium,2026-04-02
20260401,DEV-00450,0,0,22,Compliant,Tanium,2026-04-04
20260401,DEV-00451,0,0,32,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00453,0,0,24,Compliant,Tanium,2026-04-04
20260401,DEV-00454,0,0,37,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00455,0,0,6,Compliant,Tanium,2026-04-05
20260401,DEV-00457,0,0,30,Compliant,Tanium,2026-04-01
20260401,DEV-00458,0,0,11,Compliant,Tanium,2026-04-01
20260401,DEV-00459,0,5,24,Compliant,Tanium,2026-04-03
20260401,DEV-00461,0,0,34,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00463,0,1,17,Compliant,Tanium,2026-04-04
20260401,DEV-00464,2,0,39,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00465,1,0,40,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00467,0,3,5,Compliant,Tanium,2026-04-01
20260401,DEV-00468,4,3,14,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00469,0,3,22,Compliant,Tanium,2026-04-05
20260401,DEV-00470,0,0,42,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00471,0,0,19,Compliant,Tanium,2026-04-04
20260401,DEV-00472,0,3,1,Compliant,Tanium,2026-04-04
20260401,DEV-00473,0,0,33,Non-Compliant,Tanium,2026-04-01
20260401,DEV-00474,0,1,12,Compliant,Tanium,2026-04-02
20260401,DEV-00475,0,2,24,Compliant,Tanium,2026-04-02
20260401,DEV-00476,2,0,21,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00477,0,0,16,Compliant,Tanium,2026-04-04
20260401,DEV-00478,0,0,34,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00480,0,2,6,Compliant,Tanium,2026-04-01
20260401,DEV-00481,0,0,30,Compliant,Tanium,2026-04-01
20260401,DEV-00482,0,2,34,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00483,0,2,40,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00484,0,0,0,Compliant,Tanium,2026-04-03
20260401,DEV-00485,2,0,45,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00486,0,2,9,Compliant,Tanium,2026-04-05
20260401,DEV-00487,3,0,33,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00488,0,0,37,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00489,2,0,4,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00490,1,5,31,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00492,0,5,44,Non-Compliant,Tanium,2026-04-03
20260401,DEV-00493,1,1,0,Non-Compliant,Tanium,2026-04-02
20260401,DEV-00494,3,0,21,Non-Compliant,Tanium,2026-04-04
20260401,DEV-00495,0,2,30,Compliant,Tanium,2026-04-03
20260401,DEV-00497,0,4,24,Compliant,Tanium,2026-04-03
20260401,DEV-00498,0,0,40,Non-Compliant,Tanium,2026-04-05
20260401,DEV-00499,0,1,23,Compliant,Tanium,2026-04-05
20260401,DEV-00500,0,2,24,Compliant,Tanium,2026-04-01
20260501,DEV-00001,0,0,32,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00002,1,1,40,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00003,2,0,10,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00004,1,1,3,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00006,0,0,2,Compliant,Tanium,2026-05-02
20260501,DEV-00007,0,0,31,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00008,0,0,3,Compliant,Tanium,2026-05-02
20260501,DEV-00009,0,0,38,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00010,1,0,13,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00011,0,0,36,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00012,0,0,11,Compliant,Tanium,2026-05-01
20260501,DEV-00013,4,0,3,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00015,0,0,8,Compliant,Tanium,2026-05-01
20260501,DEV-00016,0,0,26,Compliant,Tanium,2026-05-02
20260501,DEV-00017,2,0,12,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00018,0,0,20,Compliant,Tanium,2026-05-05
20260501,DEV-00019,0,2,12,Compliant,Tanium,2026-05-05
20260501,DEV-00021,0,5,16,Compliant,Tanium,2026-05-03
20260501,DEV-00022,2,2,35,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00023,0,3,8,Compliant,Tanium,2026-05-02
20260501,DEV-00024,0,0,23,Compliant,Tanium,2026-05-04
20260501,DEV-00025,2,0,7,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00026,0,0,2,Compliant,Tanium,2026-05-02
20260501,DEV-00027,0,0,45,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00028,0,0,27,Compliant,Tanium,2026-05-04
20260501,DEV-00031,1,0,38,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00032,2,0,1,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00033,0,0,2,Compliant,Tanium,2026-05-04
20260501,DEV-00034,0,0,21,Compliant,Tanium,2026-05-02
20260501,DEV-00035,0,4,31,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00036,0,1,2,Compliant,Tanium,2026-05-05
20260501,DEV-00037,1,1,32,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00038,0,0,21,Compliant,Tanium,2026-05-01
20260501,DEV-00039,0,0,1,Compliant,Tanium,2026-05-04
20260501,DEV-00040,1,0,22,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00041,2,0,26,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00042,1,0,22,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00044,1,2,22,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00046,0,0,25,Compliant,Tanium,2026-05-01
20260501,DEV-00047,0,0,44,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00048,0,0,35,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00049,0,2,1,Compliant,Tanium,2026-05-02
20260501,DEV-00050,0,0,5,Compliant,Tanium,2026-05-05
20260501,DEV-00051,0,0,17,Compliant,Tanium,2026-05-01
20260501,DEV-00052,0,0,17,Compliant,Tanium,2026-05-03
20260501,DEV-00053,3,0,21,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00054,1,0,42,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00055,1,2,23,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00056,1,0,16,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00057,0,0,33,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00059,0,0,41,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00060,0,1,12,Compliant,Tanium,2026-05-03
20260501,DEV-00061,0,0,26,Compliant,Tanium,2026-05-01
20260501,DEV-00062,0,0,16,Compliant,Tanium,2026-05-01
20260501,DEV-00063,0,0,19,Compliant,Tanium,2026-05-04
20260501,DEV-00064,0,1,21,Compliant,Tanium,2026-05-03
20260501,DEV-00065,1,0,45,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00066,0,2,44,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00067,1,0,27,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00068,0,4,5,Compliant,Tanium,2026-05-03
20260501,DEV-00069,0,2,45,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00070,3,1,8,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00071,0,5,1,Compliant,Tanium,2026-05-05
20260501,DEV-00072,0,0,38,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00073,1,4,15,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00074,0,0,30,Compliant,Tanium,2026-05-01
20260501,DEV-00075,0,0,40,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00076,0,1,8,Compliant,Tanium,2026-05-01
20260501,DEV-00078,0,0,38,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00079,1,2,0,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00081,0,1,41,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00082,2,2,36,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00083,0,0,40,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00084,0,2,41,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00085,1,1,18,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00086,0,2,24,Compliant,Tanium,2026-05-05
20260501,DEV-00087,0,2,38,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00088,0,0,37,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00089,1,0,8,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00090,0,0,3,Compliant,Tanium,2026-05-05
20260501,DEV-00091,1,0,24,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00092,0,0,41,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00093,1,0,39,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00094,2,0,5,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00096,0,1,1,Compliant,Tanium,2026-05-02
20260501,DEV-00097,1,0,13,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00098,0,0,30,Compliant,Tanium,2026-05-04
20260501,DEV-00099,0,0,27,Compliant,Tanium,2026-05-03
20260501,DEV-00100,0,0,9,Compliant,Tanium,2026-05-04
20260501,DEV-00101,2,0,43,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00102,0,0,33,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00103,0,0,1,Compliant,Tanium,2026-05-05
20260501,DEV-00104,2,0,13,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00105,0,0,15,Compliant,Tanium,2026-05-02
20260501,DEV-00106,0,0,3,Compliant,Tanium,2026-05-03
20260501,DEV-00107,0,0,21,Compliant,Tanium,2026-05-02
20260501,DEV-00108,0,0,18,Compliant,Tanium,2026-05-05
20260501,DEV-00109,0,0,10,Compliant,Tanium,2026-05-01
20260501,DEV-00111,0,1,8,Compliant,Tanium,2026-05-02
20260501,DEV-00112,3,0,23,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00113,2,0,43,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00114,0,0,25,Compliant,Tanium,2026-05-04
20260501,DEV-00115,0,2,1,Compliant,Tanium,2026-05-04
20260501,DEV-00116,0,0,37,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00117,0,0,2,Compliant,Tanium,2026-05-03
20260501,DEV-00118,0,0,22,Compliant,Tanium,2026-05-01
20260501,DEV-00119,0,0,8,Compliant,Tanium,2026-05-02
20260501,DEV-00120,2,0,15,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00121,0,4,30,Compliant,Tanium,2026-05-05
20260501,DEV-00122,0,3,28,Compliant,Tanium,2026-05-01
20260501,DEV-00123,0,1,15,Compliant,Tanium,2026-05-04
20260501,DEV-00124,2,1,1,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00125,0,1,30,Compliant,Tanium,2026-05-02
20260501,DEV-00127,0,0,11,Compliant,Tanium,2026-05-03
20260501,DEV-00128,0,3,8,Compliant,Tanium,2026-05-01
20260501,DEV-00129,2,2,41,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00130,0,0,17,Compliant,Tanium,2026-05-02
20260501,DEV-00131,0,1,45,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00132,0,0,19,Compliant,Tanium,2026-05-03
20260501,DEV-00134,0,1,44,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00135,3,0,16,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00136,0,0,6,Compliant,Tanium,2026-05-02
20260501,DEV-00137,0,0,44,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00138,1,0,35,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00139,0,2,28,Compliant,Tanium,2026-05-03
20260501,DEV-00140,0,0,5,Compliant,Tanium,2026-05-03
20260501,DEV-00141,0,0,44,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00142,0,0,6,Compliant,Tanium,2026-05-01
20260501,DEV-00143,0,1,38,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00144,0,3,22,Compliant,Tanium,2026-05-03
20260501,DEV-00145,0,0,29,Compliant,Tanium,2026-05-04
20260501,DEV-00146,0,2,6,Compliant,Tanium,2026-05-03
20260501,DEV-00147,0,2,5,Compliant,Tanium,2026-05-03
20260501,DEV-00148,0,0,24,Compliant,Tanium,2026-05-02
20260501,DEV-00149,1,0,16,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00150,0,1,9,Compliant,Tanium,2026-05-01
20260501,DEV-00152,2,0,34,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00153,0,2,44,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00154,0,0,38,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00155,3,0,13,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00157,0,0,19,Compliant,Tanium,2026-05-05
20260501,DEV-00158,1,1,40,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00159,4,3,7,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00160,2,0,26,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00162,1,0,36,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00163,0,0,42,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00164,0,0,19,Compliant,Tanium,2026-05-02
20260501,DEV-00165,0,1,6,Compliant,Tanium,2026-05-04
20260501,DEV-00166,2,0,20,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00167,0,1,38,Non-Compliant,Tanium,2026-05-05
20260501,DEV-00169,0,0,5,Compliant,Tanium,2026-05-03
20260501,DEV-00170,0,1,39,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00171,1,0,11,Non-Compliant,Tanium,2026-05-03
20260501,DEV-00172,0,0,23,Compliant,Tanium,2026-05-01
20260501,DEV-00173,0,1,23,Compliant,Tanium,2026-05-04
20260501,DEV-00174,0,0,7,Compliant,Tanium,2026-05-03
20260501,DEV-00175,0,0,40,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00176,0,0,32,Non-Compliant,Tanium,2026-05-04
20260501,DEV-00177,0,2,35,Non-Compliant,Tanium,2026-05-01
20260501,DEV-00178,0,1,34,Non-Compliant,Tanium,2026-05-02
20260501,DEV-00179,0,0,10,Compliant,Tanium,2026-05-02
