CostMonth,BUKey,RegionKey,ServiceCategory,ConsumedUnits,UnitCost,MonthlyCost,Currency
2026-07-01,9,5,Cloud PC Storage,201,7.5131,1510.13,USD
2026-07-01,9,5,NAT Gateway,2869,0.0499,143.1,USD
2026-07-01,9,5,Monitoring / Exoprise,201,2.1714,436.45,USD
2026-07-01,9,5,Mac Management,18,6.2353,112.24,USD
2026-07-01,9,6,Windows 365 License,208,72.8618,15155.26,USD
2026-07-01,9,6,Cloud PC Compute,208,19.4742,4050.64,USD
2026-07-01,9,6,Cloud PC Storage,208,6.9908,1454.08,USD
2026-07-01,9,6,NAT Gateway,4535,0.0475,215.5,USD
2026-07-01,9,6,Monitoring / Exoprise,208,2.3536,489.54,USD
2026-07-01,9,6,Mac Management,18,5.9664,107.39,USD
2026-07-01,10,1,Windows 365 License,195,76.1825,14855.59,USD
2026-07-01,10,1,Cloud PC Compute,195,18.7664,3659.45,USD
2026-07-01,10,1,Cloud PC Storage,195,6.8519,1336.12,USD
2026-07-01,10,1,NAT Gateway,3331,0.0462,154.02,USD
2026-07-01,10,1,Monitoring / Exoprise,195,2.1954,428.11,USD
2026-07-01,10,1,Mac Management,28,5.9725,167.23,USD
2026-07-01,10,2,Windows 365 License,186,73.5098,13672.83,USD
2026-07-01,10,2,Cloud PC Compute,186,19.8936,3700.22,USD
2026-07-01,10,2,Cloud PC Storage,186,7.9577,1480.14,USD
2026-07-01,10,2,NAT Gateway,3756,0.0477,179.33,USD
2026-07-01,10,2,Monitoring / Exoprise,186,2.1493,399.77,USD
2026-07-01,10,2,Mac Management,20,5.8974,117.95,USD
2026-07-01,10,3,Windows 365 License,208,74.5316,15502.58,USD
2026-07-01,10,3,Cloud PC Compute,208,21.6929,4512.13,USD
2026-07-01,10,3,Cloud PC Storage,208,7.0234,1460.87,USD
2026-07-01,10,3,NAT Gateway,5397,0.0429,231.6,USD
2026-07-01,10,3,Monitoring / Exoprise,208,2.2401,465.93,USD
2026-07-01,10,3,Mac Management,17,6.276,106.69,USD
2026-07-01,10,4,Windows 365 License,203,68.5907,13923.91,USD
2026-07-01,10,4,Cloud PC Compute,203,21.3817,4340.48,USD
2026-07-01,10,4,Cloud PC Storage,203,8.1733,1659.18,USD
2026-07-01,10,4,NAT Gateway,6122,0.0438,268.02,USD
2026-07-01,10,4,Monitoring / Exoprise,203,2.1943,445.44,USD
2026-07-01,10,4,Mac Management,28,6.2757,175.72,USD
2026-07-01,10,5,Windows 365 License,213,72.2826,15396.2,USD
2026-07-01,10,5,Cloud PC Compute,213,19.4774,4148.7,USD
2026-07-01,10,5,Cloud PC Storage,213,7.0969,1511.63,USD
2026-07-01,10,5,NAT Gateway,6335,0.0407,257.8,USD
2026-07-01,10,5,Monitoring / Exoprise,213,2.2098,470.69,USD
2026-07-01,10,5,Mac Management,20,6.1278,122.56,USD
2026-07-01,10,6,Windows 365 License,219,69.3054,15177.88,USD
2026-07-01,10,6,Cloud PC Compute,219,18.0289,3948.33,USD
2026-07-01,10,6,Cloud PC Storage,219,7.5696,1657.75,USD
2026-07-01,10,6,NAT Gateway,5507,0.0397,218.51,USD
2026-07-01,10,6,Monitoring / Exoprise,219,2.1568,472.34,USD
2026-07-01,10,6,Mac Management,18,6.2267,112.08,USD
2026-07-01,11,1,Windows 365 License,187,68.0774,12730.47,USD
2026-07-01,11,1,Cloud PC Compute,187,21.2802,3979.41,USD
2026-07-01,11,1,Cloud PC Storage,187,6.7673,1265.49,USD
2026-07-01,11,1,NAT Gateway,3189,0.0434,138.38,USD
2026-07-01,11,1,Monitoring / Exoprise,187,2.2549,421.66,USD
2026-07-01,11,1,Mac Management,18,5.7342,103.22,USD
2026-07-01,11,2,Windows 365 License,201,68.4785,13764.18,USD
2026-07-01,11,2,Cloud PC Compute,201,21.9624,4414.44,USD
2026-07-01,11,2,Cloud PC Storage,201,7.2869,1464.66,USD
2026-07-01,11,2,NAT Gateway,4685,0.0501,234.89,USD
2026-07-01,11,2,Monitoring / Exoprise,201,2.3403,470.4,USD
2026-07-01,11,2,Mac Management,25,5.816,145.4,USD
2026-07-01,11,3,Windows 365 License,206,69.6304,14343.86,USD
2026-07-01,11,3,Cloud PC Compute,206,18.1919,3747.53,USD
2026-07-01,11,3,Cloud PC Storage,206,7.2584,1495.23,USD
2026-07-01,11,3,NAT Gateway,1780,0.0495,88.15,USD
2026-07-01,11,3,Monitoring / Exoprise,206,2.3092,475.71,USD
2026-07-01,11,3,Mac Management,23,5.983,137.61,USD
2026-07-01,11,4,Windows 365 License,192,75.8649,14566.07,USD
2026-07-01,11,4,Cloud PC Compute,192,21.1366,4058.23,USD
2026-07-01,11,4,Cloud PC Storage,192,6.7681,1299.48,USD
2026-07-01,11,4,NAT Gateway,4294,0.0484,207.9,USD
2026-07-01,11,4,Monitoring / Exoprise,192,2.2403,430.15,USD
2026-07-01,11,4,Mac Management,18,6.2976,113.36,USD
2026-07-01,11,5,Windows 365 License,209,74.185,15504.66,USD
2026-07-01,11,5,Cloud PC Compute,209,20.1357,4208.36,USD
2026-07-01,11,5,Cloud PC Storage,209,8.2463,1723.48,USD
2026-07-01,11,5,NAT Gateway,5407,0.0401,216.91,USD
2026-07-01,11,5,Monitoring / Exoprise,209,2.2181,463.59,USD
2026-07-01,11,5,Mac Management,20,5.7914,115.83,USD
2026-07-01,11,6,Windows 365 License,185,71.5985,13245.72,USD
2026-07-01,11,6,Cloud PC Compute,185,21.2696,3934.88,USD
2026-07-01,11,6,Cloud PC Storage,185,7.6915,1422.93,USD
2026-07-01,11,6,NAT Gateway,6797,0.0443,301.36,USD
2026-07-01,11,6,Monitoring / Exoprise,185,2.2523,416.67,USD
2026-07-01,11,6,Mac Management,21,6.2428,131.1,USD
2026-07-01,12,1,Windows 365 License,206,67.7727,13961.19,USD
2026-07-01,12,1,Cloud PC Compute,206,21.4952,4428.01,USD
2026-07-01,12,1,Cloud PC Storage,206,7.1119,1465.06,USD
2026-07-01,12,1,NAT Gateway,5326,0.0441,234.63,USD
2026-07-01,12,1,Monitoring / Exoprise,206,2.2468,462.84,USD
2026-07-01,12,1,Mac Management,16,5.8213,93.14,USD
2026-07-01,12,2,Windows 365 License,197,73.5949,14498.19,USD
2026-07-01,12,2,Cloud PC Compute,197,19.7285,3886.51,USD
2026-07-01,12,2,Cloud PC Storage,197,6.8875,1356.85,USD
2026-07-01,12,2,NAT Gateway,3546,0.0468,165.96,USD
2026-07-01,12,2,Monitoring / Exoprise,197,2.2863,450.4,USD
2026-07-01,12,2,Mac Management,17,5.8477,99.41,USD
2026-07-01,12,3,Windows 365 License,163,71.3689,11633.13,USD
2026-07-01,12,3,Cloud PC Compute,163,18.2924,2981.66,USD
2026-07-01,12,3,Cloud PC Storage,163,7.9681,1298.8,USD
2026-07-01,12,3,NAT Gateway,5065,0.0409,206.99,USD
2026-07-01,12,3,Monitoring / Exoprise,163,2.3376,381.02,USD
2026-07-01,12,3,Mac Management,14,5.8677,82.15,USD
2026-07-01,12,4,Windows 365 License,193,68.7503,13268.8,USD
2026-07-01,12,4,Cloud PC Compute,193,21.9313,4232.74,USD
2026-07-01,12,4,Cloud PC Storage,193,7.5713,1461.27,USD
2026-07-01,12,4,NAT Gateway,3595,0.048,172.68,USD
2026-07-01,12,4,Monitoring / Exoprise,193,2.1506,415.06,USD
2026-07-01,12,4,Mac Management,26,5.7149,148.59,USD
2026-07-01,12,5,Windows 365 License,181,74.9899,13573.18,USD
2026-07-01,12,5,Cloud PC Compute,181,18.5485,3357.27,USD
2026-07-01,12,5,Cloud PC Storage,181,7.6795,1390.0,USD
2026-07-01,12,5,NAT Gateway,6383,0.0433,276.48,USD
2026-07-01,12,5,Monitoring / Exoprise,181,2.1838,395.28,USD
2026-07-01,12,5,Mac Management,14,5.8673,82.14,USD
2026-07-01,12,6,Windows 365 License,198,68.8661,13635.49,USD
2026-07-01,12,6,Cloud PC Compute,198,21.0064,4159.28,USD
2026-07-01,12,6,Cloud PC Storage,198,7.8544,1555.17,USD
2026-07-01,12,6,NAT Gateway,925,0.0417,38.53,USD
2026-07-01,12,6,Monitoring / Exoprise,198,2.2964,454.68,USD
2026-07-01,12,6,Mac Management,21,5.9698,125.37,USD
